mape,smape,rmse,mase,coverage,n_scored,mean_h,commodity,model,kind
0.0452965271736272,0.0435893196435824,37.48237930293243,0.3709663852750307,1.0,5,2.4,"MCB,415VAC,63A,3P,10KA",K-nearest neighbours,single
433188024382108.56,1.8824868176791132,5.977994718474949e+17,3816939189824498.5,0.8,4,1.75,"MCB,415VAC,63A,3P,10KA",Neural net (MLP),single
0.0861534459789545,0.0899533604206583,66.88446269613314,0.725056972337509,1.0,5,2.4,"MCB,415VAC,63A,3P,10KA",Bayesian ridge (lags),single
0.0651410706679804,0.0650234309890921,46.63046790443536,0.5396111301369858,1.0,5,2.4,"MCB,415VAC,63A,3P,10KA",Gaussian process,single
0.0536955866973537,0.053850218999647,38.17736410263063,0.4457440254662248,1.0,5,2.4,"MCB,415VAC,63A,3P,10KA",Ensemble: top-5 mean,ensemble
0.0518358003267209,0.0519996859639776,36.39817716314555,0.4310770160713602,1.0,5,2.4,"MCB,415VAC,63A,3P,10KA",Ensemble: inverse-error,ensemble
0.0455233134140453,0.0465242152144051,34.74569283795453,0.3831912920750724,1.0,5,2.4,"MCB,415VAC,63A,3P,10KA",Ensemble: annealed weights,ensemble
0.0455518013610373,0.0465557521373934,34.75179387194304,0.38346097019194,1.0,5,2.4,"MCB,415VAC,63A,3P,10KA",Ensemble: greedy selection,ensemble
0.0603941361243964,0.0602548762561792,107.6815190648098,0.7718262413893935,1.0,7,3.857142857142857,"BOX PANEL,SIZE:300(A) X 350(B) X 175(C)",Naive (last price),single
0.0748463404862752,0.0717014597754082,151.49498632246383,0.942371232225048,1.0,7,3.857142857142857,"BOX PANEL,SIZE:300(A) X 350(B) X 175(C)",Seasonal naive (12m),single
0.0615339806796814,0.0612101495619798,108.88700921886348,0.7849826668529309,1.0,7,3.857142857142857,"BOX PANEL,SIZE:300(A) X 350(B) X 175(C)",Drift,single
0.0416120745406582,0.0428914442894869,77.86789346246324,0.5430306205405284,1.0,7,3.857142857142857,"BOX PANEL,SIZE:300(A) X 350(B) X 175(C)",Moving average (auto-k),single
0.0448387782195309,0.0460778271046481,80.23714673046254,0.5820308023121461,1.0,7,3.857142857142857,"BOX PANEL,SIZE:300(A) X 350(B) X 175(C)",Simple exp. smoothing,single
0.0657677731175425,0.0661855961999581,98.83985844025491,0.835900049511222,1.0,7,3.857142857142857,"BOX PANEL,SIZE:300(A) X 350(B) X 175(C)",Holt trend (damped-auto),single
0.0669547580382724,0.0693281593722096,103.31879132108048,0.8553738054231093,1.0,7,3.857142857142857,"BOX PANEL,SIZE:300(A) X 350(B) X 175(C)",Holt-Winters seasonal,single
0.0461404776155803,0.0471946887921756,80.84779389231485,0.5969444944290223,1.0,7,3.857142857142857,"BOX PANEL,SIZE:300(A) X 350(B) X 175(C)",Theta method,single
0.0815477359452477,0.0787608413902058,104.26732017763538,1.0054697163756696,1.0,7,3.857142857142857,"BOX PANEL,SIZE:300(A) X 350(B) X 175(C)",Linear trend,single
0.0601074175865249,0.0605872300677342,105.05483518329476,0.7706905558257858,1.0,7,3.857142857142857,"BOX PANEL,SIZE:300(A) X 350(B) X 175(C)",Autoregressive (ridge),single
0.062056993268796,0.0623786126583213,106.7744140073004,0.792748051397817,1.0,7,3.857142857142857,"BOX PANEL,SIZE:300(A) X 350(B) X 175(C)",Random forest,single
0.0578874833554973,0.0588036013518416,99.87045633403548,0.7427727122069179,1.0,7,3.857142857142857,"BOX PANEL,SIZE:300(A) X 350(B) X 175(C)",Extra trees,single
0.0728917691197029,0.0727580978216973,120.59379213369968,0.9247147664265788,1.0,7,3.857142857142857,"BOX PANEL,SIZE:300(A) X 350(B) X 175(C)",Gradient boosting,single
0.0854784764530343,0.0877095226147212,122.06328359222864,1.07900729636278,1.0,7,3.857142857142857,"BOX PANEL,SIZE:300(A) X 350(B) X 175(C)",Hist gradient boosting,single
0.087251109329478,0.0903936361651411,131.66027037505444,1.0988231835955238,1.0,7,3.857142857142857,"BOX PANEL,SIZE:300(A) X 350(B) X 175(C)",Support vector (RBF),single
0.0697345822742246,0.0739988601562228,113.68991002478232,0.8849416083036732,1.0,7,3.857142857142857,"BOX PANEL,SIZE:300(A) X 350(B) X 175(C)",K-nearest neighbours,single
2.7019188982369957e+48,0.790254939508146,5.586416703665858e+51,3.259751825467768e+49,0.4285714285714285,3,1.6666666666666667,"BOX PANEL,SIZE:300(A) X 350(B) X 175(C)",Neural net (MLP),single
0.1016018226391692,0.0965620806902975,173.7473896145843,1.2670127951400438,1.0,7,3.857142857142857,"BOX PANEL,SIZE:300(A) X 350(B) X 175(C)",Bayesian ridge (lags),single
